dcid	Absences	Behavior	Comment	Course_Equiv	Course_Name	Course_Number	Credit_Type	DateStored	EarnedCrHrs	ExcludeFromClassRank	ExcludeFromGPA	ExcludeFromGradeSuppression	ExcludeFromGraduation	ExcludeFromHonorRoll	ExcludeFromTranscripts	GPA_Points	Grade	Grade_Level	GradeScale_Name	IsEarnedCrHrsFromGB	IsPotentialCrHrsFromGB	Numeric	PotentialCrHrs	Replaced_DCID	Replaced_Equivalent_Course	Replaced_Grade	SchoolID	SchoolName	SectionID	StoreCode	StudentID	Tardies	Teacher_Name	TermBinsName	TermID	TRANSACTION_DATE
336464500	0				Phys Ed 7th	PE7	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	7	Middle School Grade Scale	FALSE	FALSE	97	0.5				7064	Apple Grove Middle School	21248	Q1	8892093665	0	"Wright, Evelyn"	Q1	3303	3/20/2024
334428853	0				Phys Ed 7th	PE7	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	7	Middle School Grade Scale	FALSE	FALSE	100	0.5				3804	Cherry Hill Middle School	28563	Q1	3010068993	0	"Cherry, Margaret"	Q1	3303	3/20/2024
336854635	0				Phys Ed 6th	PE6	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	6	Middle School Grade Scale	FALSE	FALSE	100	0.5				7064	Apple Grove Middle School	21542	Q1	6194856352	0	"Brown, Olivia"	Q1	3303	3/20/2024
337974610	0				Phys Ed 7th	PE7	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	7	Middle School Grade Scale	FALSE	FALSE	100	0.5				7064	Apple Grove Middle School	20895	Q1	8486456152	0	"Thompson, William"	Q1	3303	3/20/2024
335600388	0				Phys Ed 8th	PE8	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	8	Middle School Grade Scale	FALSE	FALSE	100	0.5				2517	Blueberry Creek Middle School	28884	Q1	4575662187	0	"Miller, Daniel"	Q1	3303	3/20/2024
336780549	0				Phys Ed 7th	PE7	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	7	Middle School Grade Scale	FALSE	FALSE	100	0.5				3804	Cherry Hill Middle School	28396	Q1	8787615834	0	"Jackson, Christopher"	Q1	3303	3/20/2024
336973620	0				Phys Ed 8th	PE8	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	8	Middle School Grade Scale	FALSE	FALSE	96	0.5				7064	Apple Grove Middle School	21031	Q1	3789342536	0	"Thompson, William"	Q1	3303	3/20/2024
338859082	0				Phys Ed 6th	PE6	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	6	Middle School Grade Scale	FALSE	FALSE	95	0.5				2517	Blueberry Creek Middle School	28919	Q1	4408683111	0	"Nguyen, Alexander"	Q1	3303	3/20/2024
339540514	0				Phys Ed 6th	PE6	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	6	Middle School Grade Scale	FALSE	FALSE	90	0.5				2517	Blueberry Creek Middle School	28858	Q1	1715314881	0	"Miller, Daniel"	Q1	3303	3/20/2024
339766176	0				Phys Ed 6th	PE6	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	6	Middle School Grade Scale	FALSE	FALSE	96	0.5				2517	Blueberry Creek Middle School	28902	Q1	6921797154	0	"Hayes, Benjamin"	Q1	3303	3/20/2024
337118505	0				Phys Ed 6th	PE6	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	6	Middle School Grade Scale	FALSE	FALSE	92	0.5				7064	Apple Grove Middle School	21439	Q1	8096184794	0	"Oliva, Sophia"	Q1	3303	3/20/2024
334668165	0				Phys Ed 7th	PE7	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	7	Middle School Grade Scale	FALSE	FALSE	100	0.5				7064	Apple Grove Middle School	20895	Q1	1087639732	0	"Thompson, William"	Q1	3303	3/20/2024
335767553	0				Phys Ed 8th	PE8	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	8	Middle School Grade Scale	FALSE	FALSE	90	0.5				7064	Apple Grove Middle School	21326	Q1	9036383420	0	"Thompson, William"	Q1	3303	3/20/2024
339098511	0				Phys Ed 6th	PE6	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	6	Middle School Grade Scale	FALSE	FALSE	100	0.5				7064	Apple Grove Middle School	21542	Q1	4013249217	0	"Brown, Olivia"	Q1	3303	3/20/2024
331875459	0				Phys Ed 7th	PE7	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	7	Middle School Grade Scale	FALSE	FALSE	92	0.5				7064	Apple Grove Middle School	21345	Q1	1379666749	0	"Oliva, Sophia"	Q1	3303	3/20/2024
338447368	0				Phys Ed 8th	PE8	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	8	Middle School Grade Scale	FALSE	FALSE	99	0.5				2517	Blueberry Creek Middle School	28884	Q1	6337403921	0	"Miller, Daniel"	Q1	3303	3/20/2024
339079734	0				Phys Ed 8th	PE8	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	8	Middle School Grade Scale	FALSE	FALSE	100	0.5				3804	Cherry Hill Middle School	28119	Q1	3698743002	0	"Cherry, Margaret"	Q1	3303	3/20/2024
336030647	0				Phys Ed 7th	PE7	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	6	Middle School Grade Scale	FALSE	FALSE	94	0.5				7064	Apple Grove Middle School	21345	Q1	4215062606	0	"Oliva, Sophia"	Q1	3303	3/20/2024
332519737	0				Phys Ed 8th	PE8	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	8	Middle School Grade Scale	FALSE	FALSE	97	0.5				2517	Blueberry Creek Middle School	28903	Q1	9316691024	0	"Nguyen, Alexander"	Q1	3303	3/20/2024
339746555	0				Phys Ed 7th	PE7	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	7	Middle School Grade Scale	FALSE	FALSE	100	0.5				2517	Blueberry Creek Middle School	28859	Q1	2341899048	0	"Miller, Daniel"	Q1	3303	3/20/2024
332919611	0				Phys Ed 8th	PE8	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	8	Middle School Grade Scale	FALSE	FALSE	100	0.5				7064	Apple Grove Middle School	21020	Q1	9448197513	0	"Oliva, Sophia"	Q1	3303	3/20/2024
332924132	0				Phys Ed 8th	PE8	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	8	Middle School Grade Scale	FALSE	FALSE	100	0.5				3804	Cherry Hill Middle School	28119	Q1	6552422930	0	"Cherry, Margaret"	Q1	3303	3/20/2024
337180566	0				Phys Ed 7th	PE7	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	7	Middle School Grade Scale	FALSE	FALSE	99	0.5				7064	Apple Grove Middle School	20895	Q1	3297032827	0	"Thompson, William"	Q1	3303	3/20/2024
334464432	0				Phys Ed 7th	PE7	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	7	Middle School Grade Scale	FALSE	FALSE	98	0.5				2517	Blueberry Creek Middle School	28913	Q1	4027808908	0	"Hayes, Benjamin"	Q1	3303	3/20/2024
335545618	0				Phys Ed 7th	PE7	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	7	Middle School Grade Scale	FALSE	FALSE	100	0.5				7064	Apple Grove Middle School	21346	Q1	2110354475	0	"Brown, Olivia"	Q1	3303	3/20/2024
339342272	0				Phys Ed 7th	PE7	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	7	Middle School Grade Scale	FALSE	FALSE	100	0.5				3804	Cherry Hill Middle School	28563	Q1	8030773247	0	"Cherry, Margaret"	Q1	3303	3/20/2024
336017251	0				Phys Ed 7th	PE7	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	7	Middle School Grade Scale	FALSE	FALSE	100	0.5				3804	Cherry Hill Middle School	28396	Q1	2133312575	0	"Jackson, Christopher"	Q1	3303	3/20/2024
337418184	0				Phys Ed 7th	PE7	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	7	Middle School Grade Scale	FALSE	FALSE	96	0.5				7064	Apple Grove Middle School	20895	Q1	9863375726	0	"Thompson, William"	Q1	3303	3/20/2024
332130544	0				Phys Ed 7th	PE7	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	7	Middle School Grade Scale	FALSE	FALSE	100	0.5				3804	Cherry Hill Middle School	28026	Q1	3305324401	0	"Jackson, Christopher"	Q1	3303	3/20/2024
331222355	0				Phys Ed 6th	PE6	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	6	Middle School Grade Scale	FALSE	FALSE	100	0.5				2517	Blueberry Creek Middle School	28912	Q1	7017564241	0	"Hayes, Benjamin"	Q1	3303	3/20/2024
336317384	0				Phys Ed 6th	PE6	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	6	Middle School Grade Scale	FALSE	FALSE	100	0.5				2517	Blueberry Creek Middle School	28902	Q1	7866373808	0	"Hayes, Benjamin"	Q1	3303	4/19/2024
336880991	0				Phys Ed 6th	PE6	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	6	Middle School Grade Scale	FALSE	FALSE	100	0.5				7064	Apple Grove Middle School	21541	Q1	3992274205	0	"Brown, Olivia"	Q1	3303	3/20/2024
339049545	0				Phys Ed 8th	PE8	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	8	Middle School Grade Scale	FALSE	FALSE	100	0.5				3804	Cherry Hill Middle School	28119	Q1	6784709774	0	"Cherry, Margaret"	Q1	3303	3/20/2024
333905997	0				Phys Ed 8th	PE8	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	8	Middle School Grade Scale	FALSE	FALSE	90	0.5				7064	Apple Grove Middle School	21135	Q1	5601886218	0	"Oliva, Sophia"	Q1	3303	3/20/2024
336045184	0				Phys Ed 8th	PE8	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	8	Middle School Grade Scale	FALSE	FALSE	97	0.5				2517	Blueberry Creek Middle School	28884	Q1	9703034256	0	"Miller, Daniel"	Q1	3303	3/20/2024
333535293	0				Phys Ed 8th	PE8	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	8	Middle School Grade Scale	FALSE	FALSE	100	0.5				3804	Cherry Hill Middle School	28028	Q1	5802044446	0	"Cherry, Margaret"	Q1	3303	3/20/2024
336856496	0				Phys Ed 7th	PE7	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	7	Middle School Grade Scale	FALSE	FALSE	98	0.5				2517	Blueberry Creek Middle School	28854	Q1	2714621898	0	"Garcia, Emily"	Q1	3303	3/20/2024
337187136	0				Phys Ed 6th	PE6	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	6	Middle School Grade Scale	FALSE	FALSE	100	0.5				2517	Blueberry Creek Middle School	28921	Q1	6462170256	0	"Garcia, Emily"	Q1	3303	3/20/2024
338431583	0				Phys Ed 7th	PE7	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	7	Middle School Grade Scale	FALSE	FALSE	90.34	0.5				3804	Cherry Hill Middle School	27938	Q1	3622157706	0	"Patel, Jayden"	Q1	3303	3/20/2024
331557787	0				Phys Ed 7th	PE7	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	7	Middle School Grade Scale	FALSE	FALSE	100	0.5				3804	Cherry Hill Middle School	28300	Q1	6383677091	0	"Jackson, Christopher"	Q1	3303	3/20/2024
337530697	0				Phys Ed 6th	PE6	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	6	Middle School Grade Scale	FALSE	FALSE	100	0.5				2517	Blueberry Creek Middle School	28857	Q1	5267976555	0	"Nguyen, Alexander"	Q1	3303	3/20/2024
331590798	0				Phys Ed 7th	PE7	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	7	Middle School Grade Scale	FALSE	FALSE	95	0.5				7064	Apple Grove Middle School	20895	Q1	5844691927	0	"Thompson, William"	Q1	3303	3/20/2024
339221660	0				Phys Ed 7th	PE7	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	7	Middle School Grade Scale	FALSE	FALSE	100	0.5				2517	Blueberry Creek Middle School	28874	Q1	2298765439	0	"Lewis, Ava"	Q1	3303	3/20/2024
336548036	0				Phys Ed 8th	PE8	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	8	Middle School Grade Scale	FALSE	FALSE	100	0.5				7064	Apple Grove Middle School	21326	Q1	2886732231	0	"Thompson, William"	Q1	3303	3/20/2024
331741111	0				Phys Ed 8th	PE8	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	8	Middle School Grade Scale	FALSE	FALSE	94	0.5				7064	Apple Grove Middle School	21020	Q1	9690784677	0	"Oliva, Sophia"	Q1	3303	3/20/2024
336906007	0				Phys Ed 6th	PE6	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	6	Middle School Grade Scale	FALSE	FALSE	100	0.5				7064	Apple Grove Middle School	21541	Q1	6105402514	0	"Brown, Olivia"	Q1	3303	3/20/2024
337592096	0				Phys Ed 6th	PE6	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	6	Middle School Grade Scale	FALSE	FALSE	96	0.5				7064	Apple Grove Middle School	21439	Q1	7836180046	0	"Oliva, Sophia"	Q1	3303	3/20/2024
339941017	0				Phys Ed 8th	PE8	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	8	Middle School Grade Scale	FALSE	FALSE	100	0.5				3804	Cherry Hill Middle School	28028	Q1	7974102648	0	"Cherry, Margaret"	Q1	3303	3/20/2024
335170021	0				Phys Ed 6th	PE6	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	6	Middle School Grade Scale	FALSE	FALSE	100	0.5				7064	Apple Grove Middle School	21542	Q1	8071102804	0	"Brown, Olivia"	Q1	3303	3/20/2024
332280841	0				Phys Ed 8th	PE8	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	8	Middle School Grade Scale	FALSE	FALSE	100	0.5				3804	Cherry Hill Middle School	28029	Q1	5342057801	0	"Patel, Jayden"	Q1	3303	3/20/2024
336543085	0				Phys Ed 6th	PE6	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	6	Middle School Grade Scale	FALSE	FALSE	90	0.5				7064	Apple Grove Middle School	21541	Q1	1065133978	0	"Brown, Olivia"	Q1	3303	3/20/2024
337785887	0				Phys Ed 7th	PE7	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	7	Middle School Grade Scale	FALSE	FALSE	100	0.5				2517	Blueberry Creek Middle School	28893	Q1	3255695974	0	"Lewis, Ava"	Q1	3303	3/20/2024
331388156	0				Phys Ed 8th	PE8	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	8	Middle School Grade Scale	FALSE	FALSE	100	0.5				3804	Cherry Hill Middle School	28030	Q1	4699484558	0	"Cherry, Margaret"	Q1	3303	3/20/2024
334760978	0				Phys Ed 7th	PE7	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	7	Middle School Grade Scale	FALSE	FALSE	90	0.5				2517	Blueberry Creek Middle School	28874	Q1	9882129633	0	"Lewis, Ava"	Q1	3303	3/20/2024
331628251	0				Phys Ed 7th	PE7	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	7	Middle School Grade Scale	FALSE	FALSE	100	0.5				7064	Apple Grove Middle School	21345	Q1	1002382043	0	"Oliva, Sophia"	Q1	3303	3/20/2024
338166799	0				Phys Ed 8th	PE8	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	8	Middle School Grade Scale	FALSE	FALSE	92	0.5				2517	Blueberry Creek Middle School	28914	Q1	3313631953	0	"Hayes, Benjamin"	Q1	3303	3/20/2024
334791019	0				Phys Ed 7th	PE7	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		3	B	7	Middle School Grade Scale	FALSE	FALSE	84	0.5				7064	Apple Grove Middle School	21248	Q1	3826737021	0	"Wright, Evelyn"	Q1	3303	3/20/2024
333604416	0				Phys Ed 7th	PE7	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	7	Middle School Grade Scale	FALSE	FALSE	97.73	0.5				3804	Cherry Hill Middle School	28482	Q1	1997648608	0	"Patel, Jayden"	Q1	3303	3/20/2024
332374789	0				Phys Ed 8th	PE8	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	8	Middle School Grade Scale	FALSE	FALSE	100	0.5				7064	Apple Grove Middle School	21326	Q1	8365951467	0	"Thompson, William"	Q1	3303	3/20/2024
337043300	0				Phys Ed 8th	PE8	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		3	B	8	Middle School Grade Scale	FALSE	FALSE	80	0.5				2517	Blueberry Creek Middle School	28861	Q1	2005729962	0	"Lewis, Ava"	Q1	3303	3/20/2024
337107503	0				Phys Ed 8th	PE8	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	8	Middle School Grade Scale	FALSE	FALSE	92	0.5				2517	Blueberry Creek Middle School	28862	Q1	7532700170	0	"Hayes, Benjamin"	Q1	3303	3/20/2024
332903783	0				Phys Ed 6th	PE6	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	6	Middle School Grade Scale	FALSE	FALSE	96	0.5				7064	Apple Grove Middle School	21365	Q1	8236769715	0	"Oliva, Sophia"	Q1	3303	3/20/2024
336168906	0				Phys Ed 8th	PE8	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	8	Middle School Grade Scale	FALSE	FALSE	95	0.5				2517	Blueberry Creek Middle School	28884	Q1	9796750558	0	"Miller, Daniel"	Q1	3303	3/20/2024
336985306	0				Phys Ed 6th	PE6	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	6	Middle School Grade Scale	FALSE	FALSE	100	0.5				7064	Apple Grove Middle School	21541	Q1	1945482066	0	"Brown, Olivia"	Q1	3303	3/20/2024
339737332	0				Phys Ed 7th	PE7	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	7	Middle School Grade Scale	FALSE	FALSE	97	0.5				2517	Blueberry Creek Middle School	28892	Q1	5162842618	0	"Miller, Daniel"	Q1	3303	3/20/2024
331256272	0				Phys Ed 6th	PE6	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	6	Middle School Grade Scale	FALSE	FALSE	100	0.5				7064	Apple Grove Middle School	21542	Q1	8316618174	0	"Brown, Olivia"	Q1	3303	3/20/2024
337880808	0				Phys Ed 7th	PE7	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	7	Middle School Grade Scale	FALSE	FALSE	97.73	0.5				3804	Cherry Hill Middle School	28026	Q1	6114735640	0	"Jackson, Christopher"	Q1	3303	3/20/2024
332012610	0				Phys Ed 8th	PE8	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	8	Middle School Grade Scale	FALSE	FALSE	98	0.5				7064	Apple Grove Middle School	21326	Q1	3585248470	0	"Thompson, William"	Q1	3303	3/20/2024
332392423	0				Phys Ed 6th	PE6	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	6	Middle School Grade Scale	FALSE	FALSE	100	0.5				7064	Apple Grove Middle School	21541	Q1	9394320083	0	"Brown, Olivia"	Q1	3303	3/20/2024
336180684	0				Phys Ed 7th	PE7	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	7	Middle School Grade Scale	FALSE	FALSE	98.86	0.5				3804	Cherry Hill Middle School	28482	Q1	6042027449	0	"Patel, Jayden"	Q1	3303	3/20/2024
332551169	0				Phys Ed 7th	PE7	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	7	Middle School Grade Scale	FALSE	FALSE	93.18	0.5				3804	Cherry Hill Middle School	28300	Q1	1997000479	0	"Jackson, Christopher"	Q1	3303	3/20/2024
335571048	0				Phys Ed 8th	PE8	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	8	Middle School Grade Scale	FALSE	FALSE	97	0.5				7064	Apple Grove Middle School	21135	Q1	7387271345	0	"Oliva, Sophia"	Q1	3303	3/20/2024
339032804	0				Phys Ed 8th	PE8	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	8	Middle School Grade Scale	FALSE	FALSE	100	0.5				3804	Cherry Hill Middle School	28119	Q1	7512313935	0	"Cherry, Margaret"	Q1	3303	3/20/2024
337291809	0				Phys Ed 8th	PE8	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	8	Middle School Grade Scale	FALSE	FALSE	100	0.5				2517	Blueberry Creek Middle School	28903	Q1	8965851314	0	"Nguyen, Alexander"	Q1	3303	3/20/2024
331150310	0				Phys Ed 8th	PE8	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	8	Middle School Grade Scale	FALSE	FALSE	100	0.5				7064	Apple Grove Middle School	21326	Q1	1627467085	0	"Thompson, William"	Q1	3303	4/19/2024
334840582	0				Phys Ed 8th	PE8	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	8	Middle School Grade Scale	FALSE	FALSE	94	0.5				2517	Blueberry Creek Middle School	28860	Q1	9442967898	0	"Lewis, Ava"	Q1	3303	3/20/2024
333855361	0				Phys Ed 8th	PE8	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	8	Middle School Grade Scale	FALSE	FALSE	100	0.5				7064	Apple Grove Middle School	21020	Q1	2316112364	0	"Oliva, Sophia"	Q1	3303	3/20/2024
332096043	0				Phys Ed 8th	PE8	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	8	Middle School Grade Scale	FALSE	FALSE	94	0.5				2517	Blueberry Creek Middle School	28860	Q1	6316774021	0	"Lewis, Ava"	Q1	3303	3/20/2024
338043145	0				Phys Ed 7th	PE7	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	7	Middle School Grade Scale	FALSE	FALSE	96	0.5				2517	Blueberry Creek Middle School	28913	Q1	4895055496	0	"Hayes, Benjamin"	Q1	3303	3/20/2024
333697980	0				Phys Ed 6th	PE6	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	6	Middle School Grade Scale	FALSE	FALSE	97	0.5				7064	Apple Grove Middle School	21439	Q1	7841492607	0	"Oliva, Sophia"	Q1	3303	3/20/2024
335158298	0				Phys Ed 7th	PE7	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	7	Middle School Grade Scale	FALSE	FALSE	98.86	0.5				3804	Cherry Hill Middle School	28026	Q1	7573498329	0	"Jackson, Christopher"	Q1	3303	3/20/2024
334913122	0				Phys Ed 8th	PE8	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	8	Middle School Grade Scale	FALSE	FALSE	91	0.5				2517	Blueberry Creek Middle School	28860	Q1	5676068716	0	"Lewis, Ava"	Q1	3303	3/20/2024
331577467	0				Phys Ed 8th	PE8	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	8	Middle School Grade Scale	FALSE	FALSE	100	0.5				2517	Blueberry Creek Middle School	28861	Q1	4804801094	0	"Lewis, Ava"	Q1	3303	3/20/2024
338469547	0				Phys Ed 6th	PE6	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	6	Middle School Grade Scale	FALSE	FALSE	100	0.5				7064	Apple Grove Middle School	21542	Q1	1698649410	0	"Brown, Olivia"	Q1	3303	3/20/2024
338067236	0				Phys Ed 7th	PE7	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	7	Middle School Grade Scale	FALSE	FALSE	100	0.5				7064	Apple Grove Middle School	21346	Q1	8116475595	0	"Brown, Olivia"	Q1	3303	3/20/2024
337613103	0				Phys Ed 8th	PE8	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	8	Middle School Grade Scale	FALSE	FALSE	90	0.5				7064	Apple Grove Middle School	21326	Q1	8830561002	0	"Thompson, William"	Q1	3303	3/20/2024
337757244	0				Phys Ed 6th	PE6	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	6	Middle School Grade Scale	FALSE	FALSE	96	0.5				7064	Apple Grove Middle School	21439	Q1	3939946975	0	"Oliva, Sophia"	Q1	3303	3/20/2024
332513812	0				Phys Ed 8th	PE8	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	8	Middle School Grade Scale	FALSE	FALSE	100	0.5				7064	Apple Grove Middle School	21020	Q1	6893476003	0	"Oliva, Sophia"	Q1	3303	3/20/2024
337016455	0				Phys Ed 8th	PE8	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	8	Middle School Grade Scale	FALSE	FALSE	96	0.5				2517	Blueberry Creek Middle School	28861	Q1	1814360005	0	"Lewis, Ava"	Q1	3303	3/20/2024
332555148	0				Phys Ed 6th	PE6	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	6	Middle School Grade Scale	FALSE	FALSE	90	0.5				2517	Blueberry Creek Middle School	28920	Q1	7144103439	0	"Garcia, Emily"	Q1	3303	3/20/2024
336324601	0				Phys Ed 8th	PE8	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	8	Middle School Grade Scale	FALSE	FALSE	98	0.5				7064	Apple Grove Middle School	21031	Q1	1584319889	0	"Thompson, William"	Q1	3303	3/20/2024
333076472	0				Phys Ed 8th	PE8	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	8	Middle School Grade Scale	FALSE	FALSE	100	0.5				3804	Cherry Hill Middle School	28029	Q1	5620868947	0	"Patel, Jayden"	Q1	3303	3/20/2024
338658462	0				Phys Ed 8th	PE8	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	8	Middle School Grade Scale	FALSE	FALSE	97.73	0.5				3804	Cherry Hill Middle School	28029	Q1	3073626684	0	"Patel, Jayden"	Q1	3303	3/20/2024
337407030	0				Phys Ed 6th	PE6	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	6	Middle School Grade Scale	FALSE	FALSE	100	0.5				2517	Blueberry Creek Middle School	28912	Q1	3605937960	0	"Hayes, Benjamin"	Q1	3303	3/20/2024
332115515	0				Phys Ed 7th	PE7	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	7	Middle School Grade Scale	FALSE	FALSE	97.16	0.5				3804	Cherry Hill Middle School	27938	Q1	2431613236	0	"Patel, Jayden"	Q1	3303	3/20/2024
334545153	0				Phys Ed 7th	PE7	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	7	Middle School Grade Scale	FALSE	FALSE	100	0.5				3804	Cherry Hill Middle School	28563	Q1	5217393118	0	"Cherry, Margaret"	Q1	3303	3/20/2024
331100954	0				Phys Ed 6th	PE6	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	6	Middle School Grade Scale	FALSE	FALSE	100	0.5				2517	Blueberry Creek Middle School	28920	Q1	7364832398	0	"Garcia, Emily"	Q1	3303	3/20/2024
335220891	0				Phys Ed 8th	PE8	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	8	Middle School Grade Scale	FALSE	FALSE	95	0.5				7064	Apple Grove Middle School	21326	Q1	5501111446	0	"Thompson, William"	Q1	3303	3/20/2024
332386792	0				Phys Ed 8th	PE8	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	8	Middle School Grade Scale	FALSE	FALSE	99.24	0.5				3804	Cherry Hill Middle School	28029	Q1	7322905738	0	"Patel, Jayden"	Q1	3303	3/20/2024
